height,weight,label 
158,61,normal
179,69,normal
182,68,normal
156,64,fat
154,61,fat
152,77,fat
153,74,fat
197,75,normal
195,54,thin
199,73,thin
199,56,thin
156,47,normal
171,53,thin
194,41,thin
192,50,thin
151,60,fat
198,56,thin
160,62,normal
160,50,normal
185,42,thin
156,80,fat
179,62,normal
167,72,fat
190,80,normal
165,52,normal
193,74,normal
154,72,fat
151,61,fat
189,69,normal
166,43,thin
173,44,thin
151,73,fat
156,71,fat
183,67,normal
193,40,thin
191,50,thin
191,52,thin
183,76,normal
196,66,thin
188,49,thin
199,61,thin
173,56,normal
189,71,normal
200,57,thin
157,49,normal
187,61,thin
158,58,normal
169,68,normal
158,40,thin
173,71,normal
165,60,normal
175,67,normal
158,62,normal
150,70,fat
175,41,thin
186,57,thin
162,74,fat
193,80,normal
173,52,thin
166,51,normal
159,79,fat
170,52,thin
163,41,thin
156,68,fat
196,62,thin
187,51,thin
162,49,normal
172,80,fat
161,40,thin
194,44,thin
190,50,thin
171,56,normal
176,75,normal
159,43,thin
197,61,thin
164,56,normal
154,79,fat
173,60,normal
160,79,fat
175,46,thin
187,78,normal
158,79,fat
165,53,normal
184,79,normal
184,45,thin
174,66,normal
156,76,fat
198,58,thin
168,73,fat
189,75,normal
184,42,thin
155,79,fat
168,40,thin
156,50,normal
181,61,normal
174,55,thin
191,40,thin
187,64,thin
174,43,thin
150,69,fat
196,49,thin
163,64,normal
190,44,thin
169,73,fat
161,42,thin
154,58,normal
170,70,normal
162,55,normal
165,78,fat
180,42,thin
179,52,thin
161,40,thin
156,73,fat
200,68,thin
155,72,fat
153,60,fat
157,62,fat
183,49,thin
153,78,fat
161,65,fat
150,69,fat
162,64,normal
197,50,thin
173,61,normal
198,68,thin
159,64,fat
179,47,thin
157,75,fat
157,54,normal
184,47,thin
186,66,normal
153,80,fat
183,62,normal
174,79,fat
184,63,normal
197,76,normal
166,59,normal
165,53,normal
193,45,thin
175,66,normal
153,52,normal
200,77,normal
156,67,fat
193,72,normal
192,55,thin
187,64,thin
172,61,normal
156,59,normal
183,79,normal
188,46,thin
173,53,thin
198,52,thin
168,71,fat
156,67,fat
183,43,thin
197,46,thin
150,58,fat
195,72,normal
157,59,normal
190,65,thin
166,46,thin
155,54,normal
156,41,thin
191,52,thin
190,63,thin
154,61,fat
180,50,thin
198,80,normal
173,65,normal
153,48,normal
173,71,normal
179,48,thin
188,66,normal
159,66,fat
195,57,thin
178,55,thin
184,40,thin
169,59,normal
166,49,thin
174,70,normal
156,57,normal
200,51,thin
164,44,thin
152,78,fat
159,54,normal
164,72,fat
181,80,normal
192,73,normal
152,68,fat
156,73,fat
179,59,thin
170,66,normal
151,71,fat
166,74,fat
164,72,fat
198,42,thin
185,61,thin
197,43,thin
163,45,thin
161,80,fat
154,60,fat
175,58,normal
165,52,normal
173,66,normal
150,46,normal
174,67,normal
186,67,normal
184,70,normal
182,64,normal
197,75,normal
191,63,thin
185,79,normal
161,43,thin
156,41,thin
190,76,normal
175,80,fat
188,43,thin
160,42,thin
154,79,fat
185,78,normal
177,48,thin
176,48,thin
197,73,normal
153,72,fat
186,56,thin
176,71,normal
187,63,thin
186,47,thin
155,62,fat
189,41,thin
185,74,normal
156,76,fat
175,78,fat
177,73,normal
169,52,thin
176,80,fat
171,73,normal
154,54,normal
173,66,normal
187,41,thin
189,73,normal
178,79,normal
196,69,thin
186,67,normal
178,47,thin
172,68,normal
163,42,thin
187,75,normal
181,53,thin
174,65,normal
191,73,normal
185,55,thin
157,45,thin
154,42,thin
190,60,thin
156,57,normal
165,72,fat
195,72,normal
158,66,fat
150,41,thin
169,79,fat
151,67,fat
150,78,fat
178,51,thin
165,67,normal
180,51,thin
152,78,fat
170,58,normal
182,42,thin
185,53,thin
185,71,normal
164,70,fat
170,51,thin
192,61,thin
155,73,fat
161,72,fat
160,43,thin
155,64,fat
159,59,normal
189,57,thin
191,57,thin
161,72,fat
195,54,thin
164,79,fat
180,48,thin
196,62,thin
193,66,thin
184,71,normal
153,65,fat
168,45,thin
164,57,normal
178,57,thin
151,55,normal
198,40,thin
174,46,thin
170,72,normal
152,68,fat
164,55,normal
177,45,thin
152,71,fat
198,48,thin
188,62,thin
170,74,fat
159,49,normal
178,72,normal
177,66,normal
168,60,normal
150,48,normal
163,59,normal
176,42,thin
174,80,fat
155,74,fat
158,45,thin
190,54,thin
185,68,normal
180,74,normal
171,69,normal
176,67,normal
166,69,fat
162,63,normal
182,58,thin
153,53,normal
160,70,fat
187,76,normal
190,57,thin
164,43,thin
169,77,fat
189,73,normal
175,56,thin
187,70,normal
170,76,fat
178,68,normal
198,43,thin
151,64,fat
159,79,fat
167,70,fat
196,48,thin
168,75,fat
167,50,thin
181,78,normal
158,76,fat
162,69,fat
197,58,thin
161,55,normal
168,79,fat
174,62,normal
157,53,normal
155,53,normal
179,80,normal
152,56,normal
194,57,thin
158,60,normal
184,57,thin
200,52,thin
196,74,normal
172,58,normal
150,72,fat
179,43,thin
150,72,fat
162,65,normal
181,55,thin
166,55,normal
159,52,normal
158,70,fat
169,71,normal
150,41,thin
192,71,normal
180,62,normal
157,58,normal
176,47,thin
172,60,normal
184,59,thin
158,47,normal
183,80,normal
153,77,fat
152,63,fat
151,69,fat
150,71,fat
182,56,thin
195,65,thin
180,67,normal
168,40,thin
191,47,thin
190,76,normal
198,41,thin
157,46,normal
173,72,normal
175,47,thin
157,75,fat
190,55,thin
151,46,normal
154,46,normal
162,55,normal
160,65,fat
199,70,thin
188,79,normal
153,67,fat
194,66,thin
160,80,fat
175,79,fat
158,77,fat
174,67,normal
169,77,fat
166,78,fat
165,80,fat
193,77,normal
187,76,normal
165,80,fat
172,55,normal
173,78,fat
164,78,fat
185,68,normal
171,57,normal
180,80,normal
152,67,fat
162,54,normal
168,56,normal
163,60,normal
186,80,normal
162,62,normal
157,60,normal
195,77,normal
162,47,thin
164,77,fat
172,53,thin
177,48,thin
189,43,thin
194,42,thin
194,74,normal
165,74,fat
159,70,fat
191,65,thin
153,45,normal
176,75,normal
167,44,thin
159,60,normal
162,42,thin
153,46,normal
173,60,normal
176,62,normal
177,42,thin
151,79,fat
153,72,fat
163,51,normal
180,43,thin
192,44,thin
175,55,thin
169,64,normal
176,67,normal
177,54,thin
155,76,fat
179,69,normal
181,64,normal
187,79,normal
190,68,normal
196,76,normal
170,73,fat
179,71,normal
161,49,normal
151,59,fat
152,45,normal
197,55,thin
168,70,normal
193,40,thin
193,60,thin
161,55,normal
150,60,fat
174,50,thin
174,78,fat
163,45,thin
186,74,normal
167,45,thin
187,67,normal
169,55,normal
199,75,normal
176,46,thin
185,61,thin
177,54,thin
182,49,thin
182,50,thin
183,51,thin
153,58,normal
161,50,normal
183,58,thin
178,74,normal
154,59,normal
171,48,thin
170,61,normal
194,63,thin
194,67,thin
169,73,fat
168,53,normal
169,77,fat
165,65,normal
180,52,thin
155,43,thin
152,55,normal
192,45,thin
192,69,normal
188,59,thin
188,59,thin
186,69,normal
194,46,thin
185,41,thin
194,70,normal
187,65,normal
155,63,fat
183,60,thin
182,54,thin
184,46,thin
195,58,thin
187,63,thin
187,63,thin
150,78,fat
189,76,normal
166,72,fat
160,70,fat
194,79,normal
156,54,normal
198,67,thin
172,73,normal
159,80,fat
193,40,thin
192,70,normal
177,63,normal
155,78,fat
197,51,thin
174,65,normal
185,62,thin
193,47,thin
168,64,normal
195,67,thin
156,48,normal
156,59,normal
157,51,normal
154,42,thin
156,53,normal
187,73,normal
184,43,thin
155,45,normal
154,50,normal
172,74,fat
163,68,fat
187,63,thin
180,60,normal
154,61,fat
186,72,normal
153,49,normal
200,77,normal
193,45,thin
198,44,thin
184,64,normal
186,41,thin
170,65,normal
159,45,thin
164,57,normal
173,75,fat
185,74,normal
151,48,normal
186,72,normal
184,48,thin
158,55,normal
162,54,normal
157,77,fat
155,53,normal
200,77,normal
181,52,thin
183,69,normal
158,60,normal
192,56,thin
200,55,thin
165,63,normal
192,67,thin
174,76,fat
159,41,thin
185,50,thin
165,45,thin
173,51,thin
164,47,thin
157,66,fat
198,65,thin
163,49,thin
198,77,normal
175,71,normal
199,78,normal
170,55,normal
151,78,fat
175,74,normal
180,48,thin
168,68,normal
179,76,normal
165,60,normal
173,59,normal
181,68,normal
188,51,thin
179,41,thin
191,72,normal
187,72,normal
186,75,normal
172,57,normal
182,69,normal
153,71,fat
176,46,thin
193,65,thin
161,65,fat
196,49,thin
150,70,fat
154,53,normal
177,75,normal
176,49,thin
162,74,fat
200,58,thin
164,42,thin
172,58,normal
179,75,normal
199,78,normal
157,59,normal
193,70,normal
198,53,thin
172,73,normal
197,67,thin
174,40,thin
196,43,thin
178,76,normal
196,55,thin
159,54,normal
167,60,normal
162,57,normal
171,48,thin
183,80,normal
188,45,thin
174,79,fat
184,67,normal
173,64,normal
158,50,normal
198,65,thin
195,67,thin
186,58,thin
169,53,normal
157,71,fat
200,44,thin
179,53,thin
151,57,normal
190,65,thin
160,72,fat
157,72,fat
153,43,thin
157,53,normal
182,73,normal
154,70,fat
167,79,fat
155,40,thin
150,68,fat
169,53,normal
169,78,fat
160,56,normal
178,74,normal
164,71,fat
165,56,normal
186,57,thin
171,63,normal
154,48,normal
181,56,thin
200,77,normal
157,58,normal
178,50,thin
176,62,normal
153,76,fat
169,49,thin
194,41,thin
175,71,normal
157,61,normal
185,44,thin
196,46,thin
167,47,thin
188,43,thin
194,60,thin
198,48,thin
180,80,normal
191,58,thin
165,47,thin
189,79,normal
150,73,fat
172,65,normal
189,67,normal
160,54,normal
196,43,thin
186,73,normal
193,44,thin
151,74,fat
200,65,thin
164,58,normal
154,40,thin
179,41,thin
188,65,thin
159,41,thin
186,45,thin
177,54,thin
184,68,normal
152,54,normal
150,48,normal
189,72,normal
185,45,thin
177,59,normal
161,57,normal
197,73,normal
169,46,thin
179,70,normal
192,69,normal
197,47,thin
174,49,thin
165,66,normal
200,77,normal
189,75,normal
170,48,thin
185,71,normal
151,71,fat
185,72,normal
154,42,thin
175,59,normal
159,41,thin
183,58,thin
179,61,normal
152,72,fat
168,46,thin
153,42,thin
183,44,thin
150,76,fat
160,69,fat
197,49,thin
168,54,normal
192,63,thin
185,61,thin
195,60,thin
171,57,normal
168,44,thin
156,63,fat
180,79,normal
193,57,thin
164,43,thin
168,72,fat
158,78,fat
158,43,thin
193,49,thin
185,66,normal
163,74,fat
177,60,normal
158,49,normal
178,67,normal
191,79,normal
162,65,normal
182,71,normal
164,75,fat
183,78,normal
154,57,normal
185,73,normal
188,45,thin
175,76,normal
177,48,thin
194,55,thin
159,80,fat
193,64,thin
154,51,normal
159,72,fat
150,72,fat
179,64,normal
195,74,normal
168,78,fat
177,69,normal
198,49,thin
161,78,fat
165,65,normal
197,53,thin
184,52,thin
178,73,normal
163,79,fat
169,70,normal
195,79,normal
150,40,thin
167,63,normal
169,50,thin
185,67,normal
174,54,thin
192,47,thin
156,64,fat
177,69,normal
194,78,normal
191,42,thin
152,65,fat
168,76,fat
174,59,normal
150,77,fat
189,78,normal
163,58,normal
162,73,fat
182,79,normal
186,51,thin
175,47,thin
192,63,thin
187,55,thin
154,57,normal
165,43,thin
193,45,thin
170,61,normal
153,53,normal
181,62,normal
175,43,thin
173,51,thin
163,58,normal
190,71,normal
193,62,thin
186,80,normal
182,54,thin
197,58,thin
191,43,thin
155,50,normal
177,74,normal
155,41,thin
195,68,thin
156,55,normal
197,68,thin
169,44,thin
187,43,thin
191,42,thin
173,76,fat
151,56,normal
160,78,fat
197,65,thin
163,53,normal
166,69,fat
178,47,thin
151,72,fat
162,75,fat
158,41,thin
171,46,thin
197,51,thin
155,51,normal
197,58,thin
181,57,thin
187,78,normal
182,40,thin
151,58,fat
193,70,normal
192,42,thin
175,67,normal
161,67,fat
189,73,normal
181,57,thin
196,77,normal
154,57,normal
155,46,normal
173,67,normal
179,49,thin
198,68,thin
188,44,thin
186,43,thin
150,62,fat
171,56,normal
150,60,fat
151,80,fat
154,48,normal
198,57,thin
165,64,normal
179,45,thin
197,64,thin
165,47,thin
177,52,thin
167,77,fat
196,46,thin
190,48,thin
150,44,normal
191,68,normal
155,53,normal
159,44,thin
198,49,thin
154,70,fat
185,61,thin
195,79,normal
182,73,normal
189,73,normal
193,60,thin
174,47,thin
196,67,thin
161,68,fat
196,61,thin
181,50,thin
176,68,normal
183,50,thin
200,78,normal
197,57,thin
150,41,thin
158,41,thin
163,62,normal
171,44,thin
194,61,thin
192,76,normal
200,67,thin
165,49,thin
168,68,normal
155,44,thin
179,42,thin
160,63,normal
167,46,thin
158,71,fat
178,46,thin
155,80,fat
166,63,normal
150,41,thin
176,41,thin
185,48,thin
167,47,thin
176,64,normal
172,79,fat
156,45,thin
179,68,normal
174,78,fat
150,71,fat
176,57,thin
189,48,thin
167,80,fat
170,43,thin
179,73,normal
160,72,fat
168,43,thin
154,45,normal
173,68,normal
192,69,normal
190,48,thin
189,65,thin
188,41,thin
178,53,thin
155,62,fat
186,53,thin
193,78,normal
192,76,normal
163,56,normal
192,70,normal
154,57,normal
174,75,normal
157,80,fat
185,48,thin
150,80,fat
155,77,fat
165,49,thin
195,40,thin
183,46,thin
154,44,normal
162,74,fat
154,59,normal
194,43,thin
166,62,normal
161,64,normal
186,77,normal
153,67,fat
151,75,fat
158,62,normal
186,80,normal
200,64,thin
157,46,normal
161,68,fat
194,46,thin
154,54,normal
190,80,normal
159,68,fat
193,53,thin
198,76,normal
158,56,normal
152,77,fat
199,59,thin
151,49,normal
178,47,thin
169,78,fat
173,58,normal
157,56,normal
189,71,normal
163,68,fat
157,77,fat
199,51,thin
160,46,thin
188,71,normal
163,68,fat
150,75,fat
168,63,normal
154,45,normal
200,78,normal
198,57,thin
152,77,fat
172,44,thin
162,75,fat
179,44,thin
151,69,fat
191,74,normal
193,79,normal
150,66,fat
178,51,thin
153,42,thin
187,73,normal
188,59,thin
184,68,normal
180,73,normal
150,64,fat
189,45,thin
181,70,normal
158,40,thin
178,51,thin
170,49,thin
164,40,thin
195,80,normal
160,42,thin
194,71,normal
163,67,fat
177,79,fat
195,54,thin
181,67,normal
172,76,fat
192,75,normal
178,45,thin
177,70,normal
151,63,fat
199,64,thin
169,59,normal
189,41,thin
168,60,normal
185,47,thin
175,63,normal
194,63,thin
186,59,thin
199,54,thin
194,48,thin
167,65,normal
172,78,fat
191,47,thin
186,58,thin
184,55,thin
177,78,normal
168,78,fat
196,64,thin
195,60,thin
157,59,normal
192,68,thin
198,63,thin
157,64,fat
168,68,normal
150,64,fat
177,45,thin
170,80,fat
163,75,fat
156,50,normal
197,78,normal
186,74,normal
178,77,normal
165,67,normal
150,61,fat
150,76,fat
158,51,normal
197,45,thin
152,47,normal
178,59,normal
196,54,thin
163,67,fat
200,58,thin
179,49,thin
199,78,normal
163,50,normal
194,75,normal
199,64,thin
161,67,fat
172,45,thin
166,41,thin
169,55,normal
164,79,fat
179,44,thin
192,69,normal
156,55,normal
165,57,normal
